Gene	Des	score	species	GO_description
Glyma.17G231800	EPSIN1 plays an important role in the vacuolar trafficking of soluble proteins at the trans-Golgi network  via its interaction with gamma-ADR%2C VTI11%2C VSR1%2C and clathrin. Associated  with actin filaments and with the Golgi complex. Expressed in most tissues.	0.2430695476964751	C. gregata	protein binding
Glyma.17G231800	EPSIN1 plays an important role in the vacuolar trafficking of soluble proteins at the trans-Golgi network  via its interaction with gamma-ADR%2C VTI11%2C VSR1%2C and clathrin. Associated  with actin filaments and with the Golgi complex. Expressed in most tissues.	0.2430695476964751	C. gregata	binding
Glyma.17G231800	EPSIN1 plays an important role in the vacuolar trafficking of soluble proteins at the trans-Golgi network  via its interaction with gamma-ADR%2C VTI11%2C VSR1%2C and clathrin. Associated  with actin filaments and with the Golgi complex. Expressed in most tissues.	0.2430695476964751	C. gregata	molecular_function
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein targeting to vacuole
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein localization to organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	amide transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	biological_process
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein localization to vacuole
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular protein localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	organic substance transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	establishment of protein localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	establishment of protein localization to organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	establishment of localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein targeting
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	establishment of localization in cell
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	establishment of protein localization to vacuole
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	macromolecule localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	peptide transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular protein transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular macromolecule localization
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	vacuolar transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	nitrogen compound transport
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	clathrin binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	molecular_function
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	thylakoid
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular_component
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	phospholipid binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	anion binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	molecular_function
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	lipid binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	ion binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	actin filament
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	non-membrane-bounded organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cytoskeletal part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	supramolecular polymer
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	supramolecular fiber
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cytoskeleton
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular non-membrane-bounded organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular organelle part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	supramolecular complex
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	organelle part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	polymeric cytoskeletal fiber
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular_component
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	actin cytoskeleton
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protease binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	molecular_function
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	enzyme binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	Golgi apparatus
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cytoplasm
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cytoplasmic part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	membrane-bounded organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular membrane-bounded organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cellular_component
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	cell part
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	intracellular organelle
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	endomembrane system
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	protein binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	binding
Glyma.17G231800	ENTH/VHS family protein	0.2430695476964751	C. gregata	molecular_function
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	thiosulfate sulfurtransferase activity
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	catalytic activity
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	transferase activity, transferring sulfur-containing groups
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	transferase activity
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	molecular_function
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	sulfurtransferase activity
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	cytoplasm
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	intracellular
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	intracellular part
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	cell
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	cellular_component
Glyma.02G047000	Encodes a thiosulfate sulfurtransferase/rhodanese.	0.2955404056077598	C. gregata	cell part
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	thiosulfate sulfurtransferase activity
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	catalytic activity
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	transferase activity, transferring sulfur-containing groups
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	transferase activity
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	molecular_function
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	sulfurtransferase activity
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	cytoplasm
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	intracellular
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	intracellular part
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	cell
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	cellular_component
Glyma.02G047000	sulfurtransferase 18	0.2955404056077598	C. gregata	cell part
Glyma.16G150500	NA	0.25205859455868096	C. gregata	NA
Glyma.17G087500	SOUL heme-binding family protein	0.556178169592571	F. graminearum	NA
Glyma.06G121300	Encodes a scarecrow-like protein (SCL1). Member of GRAS gene family.	0.48823509975248436	F. graminearum	NA
Glyma.06G121300	SCARECROW-like 1	0.48823509975248436	F. graminearum	NA
Glyma.05G070300	TOM2A encodes a 280 amino acid putative four-pass transmembrane protein with a C-terminal farnesylation signal%2C essential for efficient multiplication of tobacco mosaic viruses.	0.5489742242514418	F. graminearum	integral component of membrane
Glyma.05G070300	TOM2A encodes a 280 amino acid putative four-pass transmembrane protein with a C-terminal farnesylation signal%2C essential for efficient multiplication of tobacco mosaic viruses.	0.5489742242514418	F. graminearum	intrinsic component of membrane
Glyma.05G070300	TOM2A encodes a 280 amino acid putative four-pass transmembrane protein with a C-terminal farnesylation signal%2C essential for efficient multiplication of tobacco mosaic viruses.	0.5489742242514418	F. graminearum	membrane
Glyma.05G070300	TOM2A encodes a 280 amino acid putative four-pass transmembrane protein with a C-terminal farnesylation signal%2C essential for efficient multiplication of tobacco mosaic viruses.	0.5489742242514418	F. graminearum	cellular_component
Glyma.05G070300	TOM2A encodes a 280 amino acid putative four-pass transmembrane protein with a C-terminal farnesylation signal%2C essential for efficient multiplication of tobacco mosaic viruses.	0.5489742242514418	F. graminearum	membrane part
